EVENT_ID,EVENT_LAT,EVENT_LON,EVENT_TIME,wrfout_path,time_start,time_end,lat_min,lat_max,lon_min,lon_max,simulation_time_start,n_timesteps,SKELET,WALL_TIME
DN211128_04,-36.677507,144.191074,2021-11-28T13:20:29,/mnt/L2_plus/events_trello/DN211128_04/WRF/wrfout_d04_2021-11-28_12:00:00,2021-11-28_12:00:00,2021-11-28_14:00:00,-38.12903594970703,-35.56636428833008,142.3460693359375,145.58642578125,2021-11-28_12:00:00,7,,
DN220225_03,-31.984766511203624,135.14241269706795,2022-02-25T12:05:52,/mnt/L2_plus/events_trello/DN220225_03/WRF/wrfout_d04_2022-02-24_18:00:00,2022-02-24_18:00:00,2022-02-25_10:50:00,-33.427825927734375,-30.88202476501465,133.41461181640625,136.4490966796875,2022-02-24_18:00:00,102,,
DN220225_03,-31.984766511203624,135.14241269706795,2022-02-25T12:05:52,/mnt/L2_plus/events_trello/DN220225_03/WRF/wrfout_d04_2022-02-25_00:00:00,2022-02-25_00:00:00,2022-02-25_13:00:00,-33.427825927734375,-30.88202476501465,133.41461181640625,136.4490966796875,2022-02-25_00:00:00,79,,
DN220225_03,-31.984766511203624,135.14241269706795,2022-02-25T12:05:52,/mnt/L2_plus/events_trello/DN220225_03/WRF/wrfout_d04_2022-02-25_06:00:00,2022-02-25_06:00:00,2022-02-25_13:00:00,-33.427825927734375,-30.88202476501465,133.41461181640625,136.4490966796875,2022-02-25_06:00:00,43,,
DN220225_03,-31.984766511203624,135.14241269706795,2022-02-25T12:05:52,/mnt/L2_plus/events_trello/DN220225_03/WRF/wrfout_d04_2022-02-25_12:00:00,2022-02-25_12:00:00,2022-02-25_13:00:00,-33.427825927734375,-30.88202476501465,133.41461181640625,136.4490966796875,2022-02-25_12:00:00,7,,
DN220227_01,-30.35380901250382,122.11473090022085,2022-02-27T13:27:48,/mnt/L2_plus/events_trello/DN220227_01/WRF/wrfout_d04_2022-02-27_00:00:00,2022-02-27_00:00:00,2022-02-27_14:00:00,-31.797624588012695,-29.250333786010742,120.41522216796875,123.3988037109375,2022-02-27_00:00:00,29,,
DN220227_01,-30.35380901250382,122.11473090022085,2022-02-27T13:27:48,/mnt/L2_plus/events_trello/DN220227_01/WRF/wrfout_d04_2022-02-27_06:00:00,2022-02-27_06:00:00,2022-02-27_14:00:00,-31.797624588012695,-29.250333786010742,120.41522216796875,123.3988037109375,2022-02-27_06:00:00,17,,
DN220227_01,-30.35380901250382,122.11473090022085,2022-02-27T13:27:48,/mnt/L2_plus/events_trello/DN220227_01/WRF/wrfout_d04_2022-02-27_12:00:00,2022-02-27_12:00:00,2022-02-27_14:00:00,-31.797624588012695,-29.250333786010742,120.41522216796875,123.3988037109375,2022-02-27_12:00:00,5,,
DN220308_01,55.679072607209996,-114.34686238010043,2022-03-08T02:16:46,/mnt/L2_plus/events_trello/DN220308_01/WRF/wrfout_d04_2022-03-07_06:00:00,2022-03-07_06:00:00,2022-03-08_02:40:00,54.208927154541016,56.771358489990234,-116.98077392578125,-112.35453796386719,2022-03-07_06:00:00,63,,
DN220308_01,55.679072607209996,-114.34686238010043,2022-03-08T02:16:46,/mnt/L2_plus/events_trello/DN220308_01/WRF/wrfout_d04_2022-03-07_12:00:00,2022-03-07_12:00:00,2022-03-08_02:40:00,54.208927154541016,56.771358489990234,-116.98077392578125,-112.35453796386719,2022-03-07_12:00:00,45,,
DN220308_01,55.679072607209996,-114.34686238010043,2022-03-08T02:16:46,/mnt/L2_plus/events_trello/DN220308_01/WRF/wrfout_d04_2022-03-07_18:00:00,2022-03-07_18:00:00,2022-03-08_02:40:00,54.208927154541016,56.771358489990234,-116.98077392578125,-112.35453796386719,2022-03-07_18:00:00,27,,
DN220308_01,55.679072607209996,-114.34686238010043,2022-03-08T02:16:46,/mnt/L2_plus/events_trello/DN220308_01/WRF/wrfout_d04_2022-03-08_00:00:00,2022-03-08_00:00:00,2022-03-08_02:40:00,54.208927154541016,56.771358489990234,-116.98077392578125,-112.35453796386719,2022-03-08_00:00:00,9,,
DN220308_03,18.418766359461262,53.3834562358817,2022-03-08T20:15:02,/mnt/L2_plus/events_trello/DN220308_03/WRF/wrfout_d04_2022-03-08_06:00:00,2022-03-08_06:00:00,2022-03-08_21:00:00,16.959705352783203,19.51404571533203,51.85195541381836,54.54165267944336,2022-03-08_06:00:00,46,,
DN220308_03,18.418766359461262,53.3834562358817,2022-03-08T20:15:02,/mnt/L2_plus/events_trello/DN220308_03/WRF/wrfout_d04_2022-03-08_12:00:00,2022-03-08_12:00:00,2022-03-08_21:00:00,16.959705352783203,19.51404571533203,51.85195541381836,54.54165267944336,2022-03-08_12:00:00,28,,
DN220308_03,18.418766359461262,53.3834562358817,2022-03-08T20:15:02,/mnt/L2_plus/events_trello/DN220308_03/WRF/wrfout_d04_2022-03-08_18:00:00,2022-03-08_18:00:00,2022-03-08_21:00:00,16.959705352783203,19.51404571533203,51.85195541381836,54.54165267944336,2022-03-08_18:00:00,10,,
DN220413_01,52.66611804954947,-2.8744720231402487,2022-04-13T23:45:23,/mnt/L2_plus/events_trello/DN220413_01/WRF/wrfout_d04_2022-04-13_00:00:00,2022-04-13_00:00:00,2022-04-14_00:00:00,51.18184280395508,53.769386291503906,-5.34271240234375,-1.009246826171875,2022-04-13_00:00:00,145,,
DN220413_01,52.66611804954947,-2.8744720231402487,2022-04-13T23:45:23,/mnt/L2_plus/events_trello/DN220413_01/WRF/wrfout_d04_2022-04-13_06:00:00,2022-04-13_06:00:00,2022-04-14_00:00:00,51.18184280395508,53.769386291503906,-5.34271240234375,-1.009246826171875,2022-04-13_06:00:00,109,,
DN220413_01,52.66611804954947,-2.8744720231402487,2022-04-13T23:45:23,/mnt/L2_plus/events_trello/DN220413_01/WRF/wrfout_d04_2022-04-13_12:00:00,2022-04-13_12:00:00,2022-04-14_00:00:00,51.18184280395508,53.769386291503906,-5.34271240234375,-1.009246826171875,2022-04-13_12:00:00,73,,
DN220413_01,52.66611804954947,-2.8744720231402487,2022-04-13T23:45:23,/mnt/L2_plus/events_trello/DN220413_01/WRF/wrfout_d04_2022-04-13_18:00:00,2022-04-13_18:00:00,2022-04-14_00:00:00,51.18184280395508,53.769386291503906,-5.34271240234375,-1.009246826171875,2022-04-13_18:00:00,37,,
DN220420_01,21.346963646342804,56.1191889789065,2022-04-20T00:51:24,/mnt/L2_plus/events_trello/DN220420_01/WRF/wrfout_d04_2022-04-19_12:00:00,2022-04-19_12:00:00,2022-04-20_01:00:00,20.375930786132812,21.958709716796875,55.07586669921875,56.77862548828125,2022-04-19_12:00:00,40,,
DN220420_01,21.346963646342804,56.1191889789065,2022-04-20T00:51:24,/mnt/L2_plus/events_trello/DN220420_01/WRF/wrfout_d04_2022-04-19_18:00:00,2022-04-19_18:00:00,2022-04-20_01:00:00,20.375930786132812,21.958709716796875,55.07586669921875,56.77862548828125,2022-04-19_18:00:00,43,,
DN220420_01,21.346963646342804,56.1191889789065,2022-04-20T00:51:24,/mnt/L2_plus/events_trello/DN220420_01/WRF/wrfout_d04_2022-04-20_00:00:00,2022-04-20_00:00:00,2022-04-20_01:00:00,20.375930786132812,21.958709716796875,55.07586669921875,56.77862548828125,2022-04-20_00:00:00,7,,
DN220511_01,-3.53815,51.46768,2022-05-11T23:40:06,/mnt/L2_plus/events_trello/DN220511_01/WRF/wrfout_d04_2022-05-11_06:00:00,2022-05-11_06:00:00,2022-05-12_00:00:00,49.66136169433594,52.750858306884766,-6.321807861328125,-1.27294921875,2022-05-11_06:00:00,55,,
DN220511_01,-3.53815,51.46768,2022-05-11T23:40:06,/mnt/L2_plus/events_trello/DN220511_01/WRF/wrfout_d04_2022-05-11_12:00:00,2022-05-11_12:00:00,2022-05-12_00:00:00,49.66136169433594,52.750858306884766,-6.321807861328125,-1.27294921875,2022-05-11_12:00:00,37,,
DN220511_01,-3.53815,51.46768,2022-05-11T23:40:06,/mnt/L2_plus/events_trello/DN220511_01/WRF/wrfout_d04_2022-05-11_18:00:00,2022-05-11_18:00:00,2022-05-12_00:00:00,49.66136169433594,52.750858306884766,-6.321807861328125,-1.27294921875,2022-05-11_18:00:00,19,,
DN220725_01,-30.103903690437303,119.5286282685478,2022-07-25T15:46:40,/mnt/L2_plus/events_trello/DN220725_01/WRF/wrfout_d04_2022-07-24_18:00:00,2022-07-24_18:00:00,2022-07-25_16:00:00,-31.548460006713867,-29.001121520996094,117.833984375,120.8099365234375,2022-07-24_18:00:00,89,,
DN220725_01,-30.103903690437303,119.5286282685478,2022-07-25T15:46:40,/mnt/L2_plus/events_trello/DN220725_01/WRF/wrfout_d04_2022-07-25_00:00:00,2022-07-25_00:00:00,2022-07-25_16:00:00,-31.548460006713867,-29.001121520996094,117.833984375,120.8099365234375,2022-07-25_00:00:00,65,,
DN220725_01,-30.103903690437303,119.5286282685478,2022-07-25T15:46:40,/mnt/L2_plus/events_trello/DN220725_01/WRF/wrfout_d04_2022-07-25_06:00:00,2022-07-25_06:00:00,2022-07-25_16:00:00,-31.548460006713867,-29.001121520996094,117.833984375,120.8099365234375,2022-07-25_06:00:00,41,,
DN220725_01,-30.103903690437303,119.5286282685478,2022-07-25T15:46:40,/mnt/L2_plus/events_trello/DN220725_01/WRF/wrfout_d04_2022-07-25_12:00:00,2022-07-25_12:00:00,2022-07-25_16:00:00,-31.548460006713867,-29.001121520996094,117.833984375,120.8099365234375,2022-07-25_12:00:00,17,,
DN220728_01,-33.586429992217944,117.34315793256089,2022-07-28T12:56:51,/mnt/L2_plus/events_trello/DN220728_01/WRF/wrfout_d04_2022-07-28_06:00:00,2022-07-28_06:00:00,2022-07-28_13:00:00,-35.0440559387207,-32.47175979614258,115.56475830078125,118.68783569335938,2022-07-28_06:00:00,43,,
DN220728_01,-33.586429992217944,117.34315793256089,2022-07-28T12:56:51,/mnt/L2_plus/events_trello/DN220728_01/WRF/wrfout_d04_2022-07-28_12:00:00,2022-07-28_12:00:00,2022-07-28_13:00:00,-35.0440559387207,-32.47175979614258,115.56475830078125,118.68783569335938,2022-07-28_12:00:00,7,,
DN220828_01,-45.826851,170.032162,2022-08-28T10:50:07,/mnt/L2_plus/events_trello/DN220828_01/WRF/wrfout_d03_2022-08-27_12:00:00,2022-08-27_12:00:00,2022-08-28_11:00:00,-48.285011291503906,-43.651371002197266,166.3431396484375,173.21868896484375,2022-08-27_12:00:00,139,,
DN220828_01,-45.826851,170.032162,2022-08-28T10:50:07,/mnt/L2_plus/events_trello/DN220828_01/WRF/wrfout_d03_2022-08-28_00:00:00,2022-08-28_00:00:00,2022-08-28_11:00:00,-48.285011291503906,-43.651371002197266,166.3431396484375,173.21868896484375,2022-08-28_00:00:00,67,,
DN220828_01,-45.826851,170.032162,2022-08-28T10:50:07,/mnt/L2_plus/events_trello/DN220828_01/WRF/wrfout_d03_2022-08-28_06:00:00,2022-08-28_06:00:00,2022-08-28_11:00:00,-48.285011291503906,-43.651371002197266,166.3431396484375,173.21868896484375,2022-08-28_06:00:00,31,,
DN220828_01,-45.826851,170.032162,2022-08-28T10:50:07,/mnt/L2_plus/events_trello/DN220828_01/WRF/wrfout_d04_2022-08-28_06:00:00,2022-08-28_06:00:00,2022-08-28_09:20:00,-47.56835174560547,-44.42188262939453,167.45281982421875,172.07379150390625,2022-08-28_06:00:00,21,,
DN220914_01,-29.151025613768,125.37578188475034,2022-09-14T18:57:33,/mnt/L2_plus/events_trello/DN220914_01/WRF/wrfout_d04_2022-09-14_00:00:00,2022-09-14_00:00:00,2022-09-14_19:15:00,-30.119140625,-28.534576416015625,124.25653076171875,126.083251953125,2022-09-14_00:00:00,78,,
DN220914_01,-29.151025613768,125.37578188475034,2022-09-14T18:57:33,/mnt/L2_plus/events_trello/DN220914_01/WRF/wrfout_d04_2022-09-14_06:00:00,2022-09-14_06:00:00,2022-09-14_19:15:00,-30.119140625,-28.534576416015625,124.25653076171875,126.083251953125,2022-09-14_06:00:00,54,,
DN220914_01,-29.151025613768,125.37578188475034,2022-09-14T18:57:33,/mnt/L2_plus/events_trello/DN220914_01/WRF/wrfout_d04_2022-09-14_12:00:00,2022-09-14_12:00:00,2022-09-14_19:15:00,-30.119140625,-28.534576416015625,124.25653076171875,126.083251953125,2022-09-14_12:00:00,30,,
DN220914_01,-29.151025613768,125.37578188475034,2022-09-14T18:57:33,/mnt/L2_plus/events_trello/DN220914_01/WRF/wrfout_d04_2022-09-14_18:00:00,2022-09-14_18:00:00,2022-09-14_19:15:00,-30.119140625,-28.534576416015625,124.25653076171875,126.083251953125,2022-09-14_18:00:00,6,,
DN221002_01,45.761386363603535,-82.3201272622963,2022-10-02T06:14:18,/mnt/L2_plus/events_trello/DN221002_01/WRF/wrfout_d04_2022-10-01_12:00:00,2022-10-01_12:00:00,2022-10-02_06:30:00,43.99421691894531,47.140541076660156,-84.88037109375,-80.29568481445312,2022-10-01_12:00:00,75,,
DN221002_01,45.761386363603535,-82.3201272622963,2022-10-02T06:14:18,/mnt/L2_plus/events_trello/DN221002_01/WRF/wrfout_d04_2022-10-01_18:00:00,2022-10-01_18:00:00,2022-10-02_06:30:00,43.99421691894531,47.140541076660156,-84.88037109375,-80.29568481445312,2022-10-01_18:00:00,51,,
DN221002_01,45.761386363603535,-82.3201272622963,2022-10-02T06:14:18,/mnt/L2_plus/events_trello/DN221002_01/WRF/wrfout_d04_2022-10-02_00:00:00,2022-10-02_00:00:00,2022-10-02_06:30:00,43.99421691894531,47.140541076660156,-84.88037109375,-80.29568481445312,2022-10-02_00:00:00,27,,
DN221002_01,45.761386363603535,-82.3201272622963,2022-10-02T06:14:18,/mnt/L2_plus/events_trello/DN221002_01/WRF/wrfout_d04_2022-10-02_06:00:00,2022-10-02_06:00:00,2022-10-02_12:00:00,43.99421691894531,47.140541076660156,-84.88037109375,-80.29568481445312,2022-10-02_06:00:00,25,,
DN221023_04,51.78012,-1.83055,2022-10-23T19:34:03,/mnt/L2_plus/events_trello/DN221023_04/WRF/wrfout_d03_2022-10-23_19-35-02,2022-10-23_19:35:02,2022-10-23_19:35:02,51.28533172607422,52.14646530151367,-2.649383544921875,-0.905242919921875,2022-10-23_19:35:02,1,,
DN221023_04,51.78012,-1.83055,2022-10-23T19:34:03,/mnt/L2_plus/events_trello/DN221023_04/WRF/wrfout_d04_2022-10-23_00:00:00,2022-10-23_00:00:00,2022-10-23_20:00:00,50.041656494140625,53.131019592285156,-4.672607421875,0.419189453125,2022-10-23_00:00:00,81,,
DN221023_04,51.78012,-1.83055,2022-10-23T19:34:03,/mnt/L2_plus/events_trello/DN221023_04/WRF/wrfout_d04_2022-10-23_06:00:00,2022-10-23_06:00:00,2022-10-23_20:00:00,50.041656494140625,53.131019592285156,-4.672607421875,0.419189453125,2022-10-23_06:00:00,57,,
DN221023_04,51.78012,-1.83055,2022-10-23T19:34:03,/mnt/L2_plus/events_trello/DN221023_04/WRF/wrfout_d04_2022-10-23_12:00:00,2022-10-23_12:00:00,2022-10-23_20:00:00,50.041656494140625,53.131019592285156,-4.672607421875,0.419189453125,2022-10-23_12:00:00,33,,
DN221023_04,51.78012,-1.83055,2022-10-23T19:34:03,/mnt/L2_plus/events_trello/DN221023_04/WRF/wrfout_d04_2022-10-23_18:00:00,2022-10-23_18:00:00,2022-10-23_20:00:00,50.041656494140625,53.131019592285156,-4.672607421875,0.419189453125,2022-10-23_18:00:00,9,,
DN221119_01,43.194321286397695,-79.43476388636613,2022-11-19T08:26:43,/mnt/L2_plus/events_trello/DN221119_01/WRF/wrfout_d04_2022-11-18_12:00:00,2022-11-18_12:00:00,2022-11-19_09:00:00,41.463356018066406,44.546077728271484,-81.83026123046875,-77.53863525390625,2022-11-18_12:00:00,85,,
DN221119_01,43.194321286397695,-79.43476388636613,2022-11-19T08:26:43,/mnt/L2_plus/events_trello/DN221119_01/WRF/wrfout_d04_2022-11-18_18:00:00,2022-11-18_18:00:00,2022-11-19_09:00:00,41.463356018066406,44.546077728271484,-81.83026123046875,-77.53863525390625,2022-11-18_18:00:00,61,,
DN221119_01,43.194321286397695,-79.43476388636613,2022-11-19T08:26:43,/mnt/L2_plus/events_trello/DN221119_01/WRF/wrfout_d04_2022-11-19_00:00:00,2022-11-19_00:00:00,2022-11-19_09:00:00,41.463356018066406,44.546077728271484,-81.83026123046875,-77.53863525390625,2022-11-19_00:00:00,37,,
DN221119_01,43.194321286397695,-79.43476388636613,2022-11-19T08:26:43,/mnt/L2_plus/events_trello/DN221119_01/WRF/wrfout_d04_2022-11-19_06:00:00,2022-11-19_06:00:00,2022-11-19_09:00:00,41.463356018066406,44.546077728271484,-81.83026123046875,-77.53863525390625,2022-11-19_06:00:00,13,,
DN230211_02,-32.348486026553154,121.10396810091993,2023-02-11T12:38:31,/mnt/L2_plus/events_trello/DN230211_02/WRF/wrfout_d04_2023-02-10_18:00:00,2023-02-10_18:00:00,2023-02-11_13:00:00,-34.05628204345703,-30.980974197387695,119.04345703125,122.73483276367188,2023-02-10_18:00:00,77,,
DN230211_02,-32.348486026553154,121.10396810091993,2023-02-11T12:38:31,/mnt/L2_plus/events_trello/DN230211_02/WRF/wrfout_d04_2023-02-11_00:00:00,2023-02-11_00:00:00,2023-02-11_13:00:00,-34.05628204345703,-30.980974197387695,119.04345703125,122.73483276367188,2023-02-11_00:00:00,53,,
DN230211_02,-32.348486026553154,121.10396810091993,2023-02-11T12:38:31,/mnt/L2_plus/events_trello/DN230211_02/WRF/wrfout_d04_2023-02-11_06:00:00,2023-02-11_06:00:00,2023-02-11_13:00:00,-34.05628204345703,-30.980974197387695,119.04345703125,122.73483276367188,2023-02-11_06:00:00,29,,
DN230211_02,-32.348486026553154,121.10396810091993,2023-02-11T12:38:31,/mnt/L2_plus/events_trello/DN230211_02/WRF/wrfout_d04_2023-02-11_12:00:00,2023-02-11_12:00:00,2023-02-11_13:00:00,-34.05628204345703,-30.980974197387695,119.04345703125,122.73483276367188,2023-02-11_12:00:00,5,,
DN230213_05,49.78952,0.80043,2023-02-13T02:59:16,/mnt/L2_plus/events_trello/DN230213_05/WRF/wrfout_d04_2023-02-12_06:00:00,2023-02-12_06:00:00,2023-02-13_03:30:00,48.05268096923828,51.14131164550781,-1.92041015625,2.954193115234375,2023-02-12_06:00:00,87,,
DN230213_05,49.78952,0.80043,2023-02-13T02:59:16,/mnt/L2_plus/events_trello/DN230213_05/WRF/wrfout_d04_2023-02-12_12:00:00,2023-02-12_12:00:00,2023-02-13_03:30:00,48.05268096923828,51.14131164550781,-1.92041015625,2.954193115234375,2023-02-12_12:00:00,63,,
DN230213_05,49.78952,0.80043,2023-02-13T02:59:16,/mnt/L2_plus/events_trello/DN230213_05/WRF/wrfout_d04_2023-02-12_18:00:00,2023-02-12_18:00:00,2023-02-13_03:30:00,48.05268096923828,51.14131164550781,-1.92041015625,2.954193115234375,2023-02-12_18:00:00,39,,
DN230213_05,49.78952,0.80043,2023-02-13T02:59:16,/mnt/L2_plus/events_trello/DN230213_05/WRF/wrfout_d04_2023-02-13_00:00:00,2023-02-13_00:00:00,2023-02-13_03:30:00,48.05268096923828,51.14131164550781,-1.92041015625,2.954193115234375,2023-02-13_00:00:00,15,,
DN230318_02,51.321919566020206,-107.03362300851231,2023-03-18T06:21:35,/mnt/L2_plus/events_trello/DN230318_02/WRF/wrfout_d04_2023-03-17_12:00:00,2023-03-17_12:00:00,2023-03-18_07:00:00,50.36756134033203,51.95742416381836,-108.64559936523438,-106.08267211914062,2023-03-17_12:00:00,77,,
DN230318_02,51.321919566020206,-107.03362300851231,2023-03-18T06:21:35,/mnt/L2_plus/events_trello/DN230318_02/WRF/wrfout_d04_2023-03-17_18:00:00,2023-03-17_18:00:00,2023-03-18_07:00:00,50.36756134033203,51.95742416381836,-108.64559936523438,-106.08267211914062,2023-03-17_18:00:00,53,,
DN230318_02,51.321919566020206,-107.03362300851231,2023-03-18T06:21:35,/mnt/L2_plus/events_trello/DN230318_02/WRF/wrfout_d04_2023-03-18_00:00:00,2023-03-18_00:00:00,2023-03-18_07:00:00,50.36756134033203,51.95742416381836,-108.64559936523438,-106.08267211914062,2023-03-18_00:00:00,29,,
DN230318_02,51.321919566020206,-107.03362300851231,2023-03-18T06:21:35,/mnt/L2_plus/events_trello/DN230318_02/WRF/wrfout_d04_2023-03-18_06:00:00,2023-03-18_06:00:00,2023-03-18_07:00:00,50.36756134033203,51.95742416381836,-108.64559936523438,-106.08267211914062,2023-03-18_06:00:00,5,,
DN230319_01,-30.960029768621222,116.94988478727748,2023-03-19T18:43:49,/mnt/L2_plus/events_trello/DN230319_01/WRF/wrfout_d04_2023-03-19_00:00:00,2023-03-19_00:00:00,2023-03-19_19:00:00,-31.929523468017578,-30.344932556152344,115.82891845703125,117.68975830078125,2023-03-19_00:00:00,77,,
DN230319_01,-30.960029768621222,116.94988478727748,2023-03-19T18:43:49,/mnt/L2_plus/events_trello/DN230319_01/WRF/wrfout_d04_2023-03-19_06:00:00,2023-03-19_06:00:00,2023-03-19_19:00:00,-31.929523468017578,-30.344932556152344,115.82891845703125,117.68975830078125,2023-03-19_06:00:00,53,,
DN230319_01,-30.960029768621222,116.94988478727748,2023-03-19T18:43:49,/mnt/L2_plus/events_trello/DN230319_01/WRF/wrfout_d04_2023-03-19_12:00:00,2023-03-19_12:00:00,2023-03-19_19:00:00,-31.929523468017578,-30.344932556152344,115.82891845703125,117.68975830078125,2023-03-19_12:00:00,29,,
DN230319_01,-30.960029768621222,116.94988478727748,2023-03-19T18:43:49,/mnt/L2_plus/events_trello/DN230319_01/WRF/wrfout_d04_2023-03-19_18:00:00,2023-03-19_18:00:00,2023-03-19_19:00:00,-31.929523468017578,-30.344932556152344,115.82891845703125,117.68975830078125,2023-03-19_18:00:00,5,,
DN230324_10,44.38848883131769,-0.7124928355426716,2023-03-24T22:17:31,/mnt/L2_plus/events_trello/DN230324_10/WRF/wrfout_d04_2023-03-24_00:00:00,2023-03-24_00:00:00,2023-03-24_22:45:00,42.65655517578125,45.74025344848633,-3.15869140625,1.2237548828125,2023-03-24_00:00:00,92,,
DN230324_10,44.38848883131769,-0.7124928355426716,2023-03-24T22:17:31,/mnt/L2_plus/events_trello/DN230324_10/WRF/wrfout_d04_2023-03-24_06:00:00,2023-03-24_06:00:00,2023-03-24_22:45:00,42.65655517578125,45.74025344848633,-3.15869140625,1.2237548828125,2023-03-24_06:00:00,68,,
